"Address","Tags"
"Республика Мордовия, г Саранск, ул Вокзальная, д. 13А","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Ардатовский Село Чукалы Улица Молодежная д. 2","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, ул Пролетарская, д. 36","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Ардатовский р-н, рп Тургенево, ул Школьная, д. 5Б","['subject_type', 'subject_name', 'area_name', 'area_type', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, пр-кт Ленина, д. 14","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Ардатовский Город Ардатов Улица Полевая д. 76","['subject_type', 'subject_name', 'area_type', 'area_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Саранск р-н, г Саранск, ул Гожувская, д. 40","['subject_type', 'subject_name', 'area_name', 'area_type', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Торбеевский Село Жуково Улица Советская д. 42","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, ул Советская, д. ГМ &quot;Юбилейный&quot;","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'not_address', 'not_address', 'not_address']"
"Республика Мордовия, Лямбирский р-н, д. 537","['subject_type', 'subject_name', 'area_name', 'area_type', 'house_type', 'house_number']"
"Республика Мордовия, Район Ковылкинский Село Русская Лашма (Русско-Лашминское сп) Улица Центральная д. 101","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'settlement_name', 'subarea_name', 'subarea_type', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, ул Промышленная 1-я, д. 9","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Ковылкинский Деревня Барки (Русско-Лашминское сп) д. Ст.Барки ул. Мокшанская д. 34","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'subarea_name', 'subarea_type', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Город Рузаевка, ул Титова, д. 5","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, тер Кирзавода, д. 12А","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Лямбирский Село Черемишево Улица Молодежная д. 1А/2","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Инсарский р-н, д. &quot;Россия&quot;","['subject_type', 'subject_name', 'area_name', 'area_type', 'not_address', 'not_address']"
"Республика Мордовия, г Саранск, ш Александровское, д. 37 А","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number', 'house_number']"
"Республика Мордовия, Район Ардатовский Город Ардатов Улица Рабочая д. 11","['subject_type', 'subject_name', 'area_type', 'area_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Ардатовский Село Баево Улица Пролетарская д. 80а","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, ул Н.Эркая, д. 38&quot;а&quot;","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Саранск р-н, г Саранск, пр-кт 50 лет Октября, д. 44","['subject_type', 'subject_name', 'area_name', 'area_type', 'city_type', 'city_name', 'street_type', 'street_name', 'street_name', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Кадошкинский, Село Адашево, ул Крупской, д. 4","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, Район Ковылкинский Село Рыбкино Улица Мокшанская д. 35","['subject_type', 'subject_name', 'area_type', 'area_name', 'settlement_type', 'settlement_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, пр-кт 50 лет Октября, д. 1в","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'street_name', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, ул Ботевградская, д. 80А","['subject_type', 'subject_name', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
"Республика Мордовия, г Саранск, п Озерный, снт Озерный-1, д. 21","['subject_type', 'subject_name', 'city_type', 'city_name', 'settlement_type', 'settlement_name', 'settlement_type', 'settlement_name', 'house_type', 'house_number']"
"Республика Мордовия, Краснослободский р-н, г Краснослободск, мкр 1-й, д. 5В","['subject_type', 'subject_name', 'area_name', 'area_type', 'city_type', 'city_name', 'street_type', 'street_name', 'house_type', 'house_number']"
